measurement_method,scenario,variable,value,scheme,phase,m,B_MB,s,c,n,seconds,seconds_stddev,repeats,ok
protocol_execution,vary_B,B_MB,40,YuTC25,Challenge,5,40,20,690,62500,0.010924889,0.00020303,3,True
protocol_execution,vary_B,B_MB,40,YuTC25,ProofGen,5,40,20,690,62500,0.076832667,0.001654916,3,True
protocol_execution,vary_B,B_MB,40,YuTC25,Verify,5,40,20,690,62500,0.394180736,0.0062218,3,True
protocol_execution,vary_B,B_MB,40,YuTC25,Audit,5,40,20,690,62500,0.481938291,0.006187045,3,True
protocol_execution,vary_B,B_MB,40,ZhangTPDS23,Store,5,40,20,690,62500,79.376752611,0.412309155,3,True
protocol_execution,vary_B,B_MB,40,ZhangTPDS23,Challenge,5,40,20,690,62500,0.010661069,0.00031025,3,True
protocol_execution,vary_B,B_MB,40,ZhangTPDS23,ProofGen,5,40,20,690,62500,0.376778306,0.001625882,3,True
protocol_execution,vary_B,B_MB,40,ZhangTPDS23,Verify,5,40,20,690,62500,0.907512416,0.047644588,3,True
protocol_execution,vary_B,B_MB,40,ZhangTPDS23,Audit,5,40,20,690,62500,1.294951791,0.047395852,3,True
protocol_execution,vary_B,B_MB,40,MiaoSCIS2026,Store,5,40,20,690,62500,74.366632917,0.261898993,3,True
protocol_execution,vary_B,B_MB,40,MiaoSCIS2026,Challenge,5,40,20,690,62500,0.005814695,5.4117e-05,3,True
protocol_execution,vary_B,B_MB,40,MiaoSCIS2026,ProofGen,5,40,20,690,62500,0.279433708,0.00244114,3,True
protocol_execution,vary_B,B_MB,40,MiaoSCIS2026,Verify,5,40,20,690,62500,0.552357819,0.01214916,3,True
protocol_execution,vary_B,B_MB,40,MiaoSCIS2026,Audit,5,40,20,690,62500,0.837606222,0.010598306,3,True
protocol_execution,vary_B,B_MB,40,XuTIFS26,Store,5,40,20,690,62500,34.220848666,0.342115468,3,True
protocol_execution,vary_B,B_MB,40,XuTIFS26,Challenge,5,40,20,690,62500,0.002089125,5.0354e-05,3,True
protocol_execution,vary_B,B_MB,40,XuTIFS26,ProofGen,5,40,20,690,62500,0.08604968,0.001005202,3,True
protocol_execution,vary_B,B_MB,40,XuTIFS26,Verify,5,40,20,690,62500,0.389329903,0.011349858,3,True
protocol_execution,vary_B,B_MB,40,XuTIFS26,Audit,5,40,20,690,62500,0.477468708,0.010438397,3,True
protocol_execution,vary_B,B_MB,40,FoldAudit,Store,5,40,20,690,62500,36.116106111,0.577126702,3,True
protocol_execution,vary_B,B_MB,40,FoldAudit,Challenge,5,40,20,690,62500,0.001144542,0.000165581,3,True
protocol_execution,vary_B,B_MB,40,FoldAudit,ProofGen,5,40,20,690,62500,0.128709056,0.003213251,3,True
protocol_execution,vary_B,B_MB,40,FoldAudit,Verify,5,40,20,690,62500,0.4591285,0.021667471,3,True
protocol_execution,vary_B,B_MB,40,FoldAudit,Audit,5,40,20,690,62500,0.588982098,0.024032565,3,True
protocol_execution,vary_B,B_MB,50,YuTC25,Store,5,50,20,690,78125,44.017662014,0.491794517,3,True
protocol_execution,vary_B,B_MB,50,YuTC25,Challenge,5,50,20,690,78125,0.011229694,0.000210709,3,True
protocol_execution,vary_B,B_MB,50,YuTC25,ProofGen,5,50,20,690,78125,0.084789375,0.005261914,3,True
protocol_execution,vary_B,B_MB,50,YuTC25,Verify,5,50,20,690,78125,0.41895825,0.002643009,3,True
protocol_execution,vary_B,B_MB,50,YuTC25,Audit,5,50,20,690,78125,0.51497732,0.002884403,3,True
protocol_execution,vary_B,B_MB,50,ZhangTPDS23,Store,5,50,20,690,78125,98.821461778,0.348329103,3,True
protocol_execution,vary_B,B_MB,50,ZhangTPDS23,Challenge,5,50,20,690,78125,0.010576292,0.000542202,3,True
protocol_execution,vary_B,B_MB,50,ZhangTPDS23,ProofGen,5,50,20,690,78125,0.372196028,0.012859836,3,True
protocol_execution,vary_B,B_MB,50,ZhangTPDS23,Verify,5,50,20,690,78125,0.899986222,0.045639467,3,True
protocol_execution,vary_B,B_MB,50,ZhangTPDS23,Audit,5,50,20,690,78125,1.282758541,0.058700316,3,True
protocol_execution,vary_B,B_MB,50,MiaoSCIS2026,Store,5,50,20,690,78125,91.915285069,0.50922148,3,True
protocol_execution,vary_B,B_MB,50,MiaoSCIS2026,Challenge,5,50,20,690,78125,0.005903486,4.7553e-05,3,True
protocol_execution,vary_B,B_MB,50,MiaoSCIS2026,ProofGen,5,50,20,690,78125,0.275800222,0.005846632,3,True
protocol_execution,vary_B,B_MB,50,MiaoSCIS2026,Verify,5,50,20,690,78125,0.544391069,0.012211284,3,True
protocol_execution,vary_B,B_MB,50,MiaoSCIS2026,Audit,5,50,20,690,78125,0.826094778,0.017425947,3,True
protocol_execution,vary_B,B_MB,50,XuTIFS26,Store,5,50,20,690,78125,43.93818025,1.579123333,3,True
protocol_execution,vary_B,B_MB,50,XuTIFS26,Challenge,5,50,20,690,78125,0.002223736,0.000112562,3,True
protocol_execution,vary_B,B_MB,50,XuTIFS26,ProofGen,5,50,20,690,78125,0.103065375,0.015481324,3,True
protocol_execution,vary_B,B_MB,50,XuTIFS26,Verify,5,50,20,690,78125,0.398435861,0.007510193,3,True
protocol_execution,vary_B,B_MB,50,XuTIFS26,Audit,5,50,20,690,78125,0.503724972,0.023091113,3,True
protocol_execution,vary_B,B_MB,50,FoldAudit,Store,5,50,20,690,78125,46.947828195,0.530486426,3,True
protocol_execution,vary_B,B_MB,50,FoldAudit,Challenge,5,50,20,690,78125,0.001024417,8.6752e-05,3,True
protocol_execution,vary_B,B_MB,50,FoldAudit,ProofGen,5,50,20,690,78125,0.13342675,0.006901568,3,True
protocol_execution,vary_B,B_MB,50,FoldAudit,Verify,5,50,20,690,78125,0.438506944,0.040797237,3,True
protocol_execution,vary_B,B_MB,50,FoldAudit,Audit,5,50,20,690,78125,0.572958111,0.047527522,3,True
protocol_execution,vary_B,B_MB,60,YuTC25,Store,5,60,20,690,93750,52.411410597,0.646454825,3,True
protocol_execution,vary_B,B_MB,60,YuTC25,Challenge,5,60,20,690,93750,0.011412792,0.000386492,3,True
protocol_execution,vary_B,B_MB,60,YuTC25,ProofGen,5,60,20,690,93750,0.089275194,0.006234151,3,True
protocol_execution,vary_B,B_MB,60,YuTC25,Verify,5,60,20,690,93750,0.414855944,0.009769579,3,True
protocol_execution,vary_B,B_MB,60,YuTC25,Audit,5,60,20,690,93750,0.51554393,0.013115412,3,True
protocol_execution,vary_B,B_MB,60,ZhangTPDS23,Store,5,60,20,690,93750,117.738876875,1.409170375,3,True
protocol_execution,vary_B,B_MB,60,ZhangTPDS23,Challenge,5,60,20,690,93750,0.011467722,0.000503005,3,True
protocol_execution,vary_B,B_MB,60,ZhangTPDS23,ProofGen,5,60,20,690,93750,0.427614167,0.012599356,3,True
protocol_execution,vary_B,B_MB,60,ZhangTPDS23,Verify,5,60,20,690,93750,0.892297041,0.018993092,3,True
protocol_execution,vary_B,B_MB,60,ZhangTPDS23,Audit,5,60,20,690,93750,1.33137893,0.027922153,3,True
protocol_execution,vary_B,B_MB,60,MiaoSCIS2026,Store,5,60,20,690,93750,108.634773569,0.454735398,3,True
protocol_execution,vary_B,B_MB,60,MiaoSCIS2026,Challenge,5,60,20,690,93750,0.005783694,0.000365957,3,True
protocol_execution,vary_B,B_MB,60,MiaoSCIS2026,ProofGen,5,60,20,690,93750,0.274145611,0.003940308,3,True
protocol_execution,vary_B,B_MB,60,MiaoSCIS2026,Verify,5,60,20,690,93750,0.537759431,0.007757827,3,True
protocol_execution,vary_B,B_MB,60,MiaoSCIS2026,Audit,5,60,20,690,93750,0.817688736,0.009906833,3,True
protocol_execution,vary_B,B_MB,60,XuTIFS26,Store,5,60,20,690,93750,51.861184861,0.544020697,3,True
protocol_execution,vary_B,B_MB,60,XuTIFS26,Challenge,5,60,20,690,93750,0.002346694,9.7349e-05,3,True
protocol_execution,vary_B,B_MB,60,XuTIFS26,ProofGen,5,60,20,690,93750,0.110954375,0.006218313,3,True
protocol_execution,vary_B,B_MB,60,XuTIFS26,Verify,5,60,20,690,93750,0.401389264,0.01335721,3,True
protocol_execution,vary_B,B_MB,60,XuTIFS26,Audit,5,60,20,690,93750,0.514690333,0.016203852,3,True
protocol_execution,vary_B,B_MB,60,FoldAudit,Store,5,60,20,690,93750,56.132238292,0.759746666,3,True
protocol_execution,vary_B,B_MB,60,FoldAudit,Challenge,5,60,20,690,93750,0.001466111,0.000256087,3,True
protocol_execution,vary_B,B_MB,60,FoldAudit,ProofGen,5,60,20,690,93750,0.228248083,0.017168094,3,True
protocol_execution,vary_B,B_MB,60,FoldAudit,Verify,5,60,20,690,93750,0.493065972,0.010756187,3,True
protocol_execution,vary_B,B_MB,60,FoldAudit,Audit,5,60,20,690,93750,0.722780167,0.027819797,3,True
protocol_execution,vary_B,B_MB,70,YuTC25,Store,5,70,20,690,109375,62.874630486,1.457387048,3,True
protocol_execution,vary_B,B_MB,70,YuTC25,Challenge,5,70,20,690,109375,0.012672764,0.000130509,3,True
protocol_execution,vary_B,B_MB,70,YuTC25,ProofGen,5,70,20,690,109375,0.104714945,0.006654058,3,True
protocol_execution,vary_B,B_MB,70,YuTC25,Verify,5,70,20,690,109375,0.430586389,0.031944223,3,True
protocol_execution,vary_B,B_MB,70,YuTC25,Audit,5,70,20,690,109375,0.547974097,0.036704385,3,True
protocol_execution,vary_B,B_MB,70,ZhangTPDS23,Store,5,70,20,690,109375,141.482286486,1.341010996,3,True
protocol_execution,vary_B,B_MB,70,ZhangTPDS23,Challenge,5,70,20,690,109375,0.010891695,0.000510397,3,True
protocol_execution,vary_B,B_MB,70,ZhangTPDS23,ProofGen,5,70,20,690,109375,0.412189236,0.023407515,3,True
protocol_execution,vary_B,B_MB,70,ZhangTPDS23,Verify,5,70,20,690,109375,0.930158972,0.015852015,3,True
protocol_execution,vary_B,B_MB,70,ZhangTPDS23,Audit,5,70,20,690,109375,1.353239903,0.035777678,3,True
protocol_execution,vary_B,B_MB,70,MiaoSCIS2026,Store,5,70,20,690,109375,128.336430625,0.320889447,3,True
protocol_execution,vary_B,B_MB,70,MiaoSCIS2026,Challenge,5,70,20,690,109375,0.005787097,0.000119829,3,True
protocol_execution,vary_B,B_MB,70,MiaoSCIS2026,ProofGen,5,70,20,690,109375,0.272251361,0.000973483,3,True
protocol_execution,vary_B,B_MB,70,MiaoSCIS2026,Verify,5,70,20,690,109375,0.545550069,0.018074284,3,True
protocol_execution,vary_B,B_MB,70,MiaoSCIS2026,Audit,5,70,20,690,109375,0.823588528,0.018440837,3,True
protocol_execution,vary_B,B_MB,70,XuTIFS26,Store,5,70,20,690,109375,61.835440333,0.758522737,3,True
protocol_execution,vary_B,B_MB,70,XuTIFS26,Challenge,5,70,20,690,109375,0.002465278,0.000314305,3,True
protocol_execution,vary_B,B_MB,70,XuTIFS26,ProofGen,5,70,20,690,109375,0.124309709,0.03534377,3,True
protocol_execution,vary_B,B_MB,70,XuTIFS26,Verify,5,70,20,690,109375,0.410232444,0.032807723,3,True
protocol_execution,vary_B,B_MB,70,XuTIFS26,Audit,5,70,20,690,109375,0.537007431,0.064201901,3,True
protocol_execution,vary_B,B_MB,70,FoldAudit,Store,5,70,20,690,109375,71.843499028,4.140657318,3,True
protocol_execution,vary_B,B_MB,70,FoldAudit,Challenge,5,70,20,690,109375,0.002491889,0.000970398,3,True
protocol_execution,vary_B,B_MB,70,FoldAudit,ProofGen,5,70,20,690,109375,0.294717181,0.034265568,3,True
protocol_execution,vary_B,B_MB,70,FoldAudit,Verify,5,70,20,690,109375,0.559893389,0.02724852,3,True
protocol_execution,vary_B,B_MB,70,FoldAudit,Audit,5,70,20,690,109375,0.857102459,0.06185847,3,True
protocol_execution,vary_B,B_MB,80,YuTC25,Store,5,80,20,690,125000,79.779554431,2.486868639,3,True
protocol_execution,vary_B,B_MB,80,YuTC25,Challenge,5,80,20,690,125000,0.015827764,0.003147807,3,True
